sample_id,split,patch_id,origin,x,y,width,height,weed_pixels,is_empty
DJI_DateTime_2024_09_30_10_38_0074_lat_10.3015439_lon_105.2718842_alt_20.380m,train,DJI_DateTime_2024_09_30_10_38_0074_lat_10.3015439_lon_105.2718842_alt_20.380m__p002,DJI_DateTime_2024_09_30_10_38_0074_lat_10.3015439_lon_105.2718842_alt_20.380m,0,480,640,480,141352,0
DJI_DateTime_2024_09_30_10_38_0074_lat_10.3015439_lon_105.2718842_alt_20.380m,train,DJI_DateTime_2024_09_30_10_38_0074_lat_10.3015439_lon_105.2718842_alt_20.380m__p003,DJI_DateTime_2024_09_30_10_38_0074_lat_10.3015439_lon_105.2718842_alt_20.380m,640,480,640,480,11607,0
DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,train,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m__p000,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,0,0,640,480,195016,0
DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,train,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m__p001,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,640,0,640,480,85530,0
DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,train,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m__p002,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,0,480,640,480,104076,0
DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,train,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m__p003,DJI_DateTime_2024_09_30_10_38_0075_lat_10.3015002_lon_105.2719740_alt_20.415m,640,480,640,480,6833,0
DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,train,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m__p000,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,0,0,640,480,120265,0
DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,train,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m__p001,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,640,0,640,480,48186,0
DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,train,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m__p002,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,0,480,640,480,133688,0
DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,train,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m__p003,DJI_DateTime_2024_09_30_10_38_0076_lat_10.3014573_lon_105.2720645_alt_20.432m,640,480,640,480,26418,0
DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,train,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m__p000,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,0,0,640,480,30168,0
DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,train,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m__p001,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,640,0,640,480,66074,0
DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,train,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m__p002,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,0,480,640,480,65988,0
DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,train,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m__p003,DJI_DateTime_2024_09_30_10_38_0077_lat_10.3014144_lon_105.2721554_alt_20.430m,640,480,640,480,5377,0
DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,train,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m__p000,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,0,0,640,480,69458,0
DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,train,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m__p001,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,640,0,640,480,27107,0
DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,train,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m__p002,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,0,480,640,480,18302,0
DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,train,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m__p003,DJI_DateTime_2024_09_30_10_38_0078_lat_10.3013714_lon_105.2722471_alt_20.381m,640,480,640,480,6203,0
DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,train,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m__p000,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,0,0,640,480,253643,0
DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,train,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m__p001,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,640,0,640,480,290918,0
DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,train,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m__p002,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,0,480,640,480,262275,0
DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,train,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m__p003,DJI_DateTime_2025_01_15_14_49_0005_lat_10.3617756_lon_105.4227198_alt_11.955m,640,480,640,480,275300,0
DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,train,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m__p000,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,0,0,640,480,204942,0
DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,train,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m__p001,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,640,0,640,480,296364,0
DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,train,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m__p002,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,0,480,640,480,250289,0
DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,train,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m__p003,DJI_DateTime_2025_01_15_14_49_0006_lat_10.3617946_lon_105.4227407_alt_11.899m,640,480,640,480,294060,0
DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,train,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m__p000,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,0,0,640,480,215068,0
DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,train,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m__p001,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,640,0,640,480,295086,0
DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,train,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m__p002,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,0,480,640,480,188139,0
DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,train,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m__p003,DJI_DateTime_2025_01_15_14_49_0007_lat_10.3618137_lon_105.4227618_alt_11.971m,640,480,640,480,297801,0
DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,train,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m__p000,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,0,0,640,480,171588,0
DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,train,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m__p001,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,640,0,640,480,285771,0
DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,train,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m__p002,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,0,480,640,480,195531,0
DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,train,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m__p003,DJI_DateTime_2025_01_15_14_49_0008_lat_10.3618342_lon_105.4227848_alt_12.074m,640,480,640,480,273957,0
DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,train,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m__p000,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,0,0,640,480,198140,0
DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,train,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m__p001,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,640,0,640,480,276363,0
DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,train,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m__p002,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,0,480,640,480,183593,0
DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,train,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m__p003,DJI_DateTime_2025_01_15_14_49_0009_lat_10.3618529_lon_105.4228068_alt_12.055m,640,480,640,480,288555,0
DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,train,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m__p000,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,0,0,640,480,172522,0
DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,train,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m__p001,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,640,0,640,480,295600,0
DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,train,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m__p002,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,0,480,640,480,133351,0
DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,train,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m__p003,DJI_DateTime_2025_01_15_14_49_0010_lat_10.3618715_lon_105.4228290_alt_12.006m,640,480,640,480,243692,0
DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,train,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m__p000,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,0,0,640,480,249998,0
DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,train,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m__p001,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,640,0,640,480,306687,0
DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,train,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m__p002,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,0,480,640,480,180906,0
DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,train,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m__p003,DJI_DateTime_2025_01_15_14_49_0011_lat_10.3618906_lon_105.4228502_alt_11.989m,640,480,640,480,292660,0
DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,train,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m__p000,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,0,0,640,480,225058,0
DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,train,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m__p001,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,640,0,640,480,303675,0
DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,train,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m__p002,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,0,480,640,480,207162,0
DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,train,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m__p003,DJI_DateTime_2025_01_15_14_49_0012_lat_10.3619099_lon_105.4228718_alt_11.979m,640,480,640,480,271909,0
DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,train,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m__p000,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,0,0,640,480,306559,0
DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,train,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m__p001,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,640,0,640,480,191458,0
DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,train,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m__p002,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,0,480,640,480,307130,0
DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,train,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m__p003,DJI_DateTime_2025_01_15_14_53_0002_lat_10.3618652_lon_105.4226609_alt_11.928m,640,480,640,480,274628,0
DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m__p000,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,0,0,640,480,306758,0
DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m__p001,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,640,0,640,480,219286,0
DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m__p002,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,0,480,640,480,307200,0
DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m__p003,DJI_DateTime_2025_01_15_14_53_0003_lat_10.3618825_lon_105.4226831_alt_11.974m,640,480,640,480,195893,0
DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m__p000,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,0,0,640,480,299120,0
DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m__p001,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,640,0,640,480,202865,0
DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m__p002,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,0,480,640,480,307200,0
DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,train,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m__p003,DJI_DateTime_2025_01_15_14_53_0004_lat_10.3618999_lon_105.4227059_alt_11.974m,640,480,640,480,219667,0
DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,train,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m__p000,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,0,0,640,480,295718,0
DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,train,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m__p001,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,640,0,640,480,221030,0
DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,train,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m__p002,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,0,480,640,480,306720,0
DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,train,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m__p003,DJI_DateTime_2025_01_15_14_53_0005_lat_10.3619181_lon_105.4227288_alt_11.988m,640,480,640,480,243163,0
DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,train,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m__p000,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,0,0,640,480,301863,0
DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,train,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m__p001,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,640,0,640,480,221049,0
DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,train,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m__p002,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,0,480,640,480,301692,0
DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,train,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m__p003,DJI_DateTime_2025_01_15_14_53_0006_lat_10.3619367_lon_105.4227520_alt_11.997m,640,480,640,480,211145,0
DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,train,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m__p000,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,0,0,640,480,300125,0
DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,train,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m__p001,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,640,0,640,480,211486,0
DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,train,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m__p002,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,0,480,640,480,301533,0
DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,train,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m__p003,DJI_DateTime_2025_01_15_14_53_0008_lat_10.3619734_lon_105.4227992_alt_11.976m,640,480,640,480,262088,0
DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,train,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m__p000,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,0,0,640,480,298261,0
DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,train,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m__p001,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,640,0,640,480,180818,0
DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,train,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m__p002,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,0,480,640,480,306303,0
DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,train,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m__p003,DJI_DateTime_2025_01_15_14_53_0009_lat_10.3619911_lon_105.4228226_alt_12.002m,640,480,640,480,192694,0
DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,train,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m__p000,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,0,0,640,480,273119,0
DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,train,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m__p001,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,640,0,640,480,213534,0
DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,train,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m__p002,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,0,480,640,480,286990,0
DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,train,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m__p003,DJI_DateTime_2025_01_15_14_53_0010_lat_10.3620085_lon_105.4228455_alt_12.022m,640,480,640,480,118920,0
DJI_DateTime_2025_01_15_14_53_0011_lat_10.3620263_lon_105.4228687_alt_12.009m,train,DJI_DateTime_2025_01_15_14_53_0011_lat_10.3620263_lon_105.4228687_alt_12.009m__p000,DJI_DateTime_2025_01_15_14_53_0011_lat_10.3620263_lon_105.4228687_alt_12.009m,0,0,640,480,242662,0
DJI_DateTime_2025_01_15_14_53_0011_lat_10.3620263_lon_105.4228687_alt_12.009m,train,DJI_DateTime_2025_01_15_14_53_0011_lat_10.3620263_lon_105.4228687_alt_12.009m__p001,DJI_DateTime_2025_01_15_14_53_0011_lat_10.3620263_lon_105.4228687_alt_12.009m,640,0,640,480,306356,0
